"CODESTAB","CODMUNNASC","n_nascimentos","ANONASC","n_anomalias"
"2331500",150300,122,2015,1
"2331578",150503,460,2015,4
"2331691",150375,350,2015,1
"2331748",150050,577,2015,3
"2331756",150600,372,2015,2
"2331845",150285,69,2015,0
"2331861",150040,1144,2015,4
"2331969",150530,3,2015,0
"2332140",150145,1,2015,0
"2332299",150510,887,2015,2
"2332469",150100,79,2015,0
"2332620",150140,2717,2015,0
"2332671",150140,4243,2015,11
"2332809",150140,76,2015,1
"2332930",150140,1462,2015,4
"2333007",150140,2,2015,0
"2333031",150140,1249,2015,9
"2333112",150140,1198,2015,4
"2333228",150140,840,2015,0
"2333430",150745,472,2015,0
"2333538",150658,14,2015,0
"2333589",150658,17,2015,0
"2334356",150220,1,2015,0
"2334798",110005,1,2015,0
"2334801",110005,193,2015,2
"2340992",150140,3658,2015,6
"2359618",171900,1,2015,0
"2359634",170830,1,2015,0
"2359693",171360,2,2015,0
"2360411",150800,5,2015,0
"2370298",172100,1,2015,0
"2370328",170900,25,2015,0
"2370344",172120,440,2015,5
"2370492",172080,3,2015,0
"2370506",172080,1,2015,0
"2370670",170560,3,2015,0
"2370735",170307,1,2015,0
"2370794",170720,2,2015,0
"2418657",150180,1911,2015,18
"2418665",150210,1962,2015,14
"2418673",150304,284,2015,0
"2467577",171850,5,2015,0
"2467631",171330,1,2015,0
"2468182",170310,1,2015,0
"2468271",171650,578,2015,7
"2468298",171510,1,2015,0
"2468301",171510,1,2015,0
"2468689",171886,2,2015,0
"2468840",172065,7,2015,0
"2468972",170255,1674,2015,5
"2468999",170740,14,2015,0
"2469340",171050,57,2015,2
"2469367",170770,3,2015,0
"2469375",172049,2,2015,0
"2476649",140020,9,2015,0
"2476703",140050,9,2015,1
"2476711",140023,9,2015,0
"2476827",140045,76,2015,0
"2486865",171890,2,2015,0
"2486938",170384,15,2015,0
"2487039",171270,5,2015,0
"2487055",171240,2,2015,0
"2492555",172100,6,2015,0
"2494167",170230,69,2015,0
"2494299",110002,934,2015,1
"2495228",110028,1239,2015,4
"2495279",110012,2131,2015,21
"2495414",110025,9,2015,0
"2496046",110004,956,2015,1
"2496461",110020,1,2015,0
"2496534",110018,352,2015,0
"2496879",110015,606,2015,0
"2496887",110015,1,2015,0
"2496895",110015,12,2015,0
"2504901",150613,1423,2015,3
"2504944",150613,28,2015,0
"2515229",171660,6,2015,0
"2515237",170765,1,2015,0
"2515369",110020,39,2015,1
"2515415",110020,40,2015,0
"2515423",110020,50,2015,0
"2515431",110020,77,2015,0
"2515458",110020,48,2015,1
"2515466",110020,126,2015,2
"2515504",110002,543,2015,1
"2515520",110002,404,2015,1
"2515598",110002,209,2015,0
"2515601",110002,17,2015,0
"2515768",110010,958,2015,1
"2515989",110030,339,2015,1
"2516047",110018,513,2015,1
"2516144",110012,109,2015,0
"2516276",110015,124,2015,0
"2516284",110015,242,2015,0
"2516292",110015,191,2015,2
"2516381",110004,205,2015,1
"2516500",110001,6,2015,0
"2516586",110028,6,2015,0
"2516594",110028,162,2015,0
"2537028",150815,712,2015,5
"2546671",170200,59,2015,0
"2546736",170820,3,2015,0
"2555956",170100,7,2015,0
"2560178",170300,1,2015,0
"2560240",171620,47,2015,0
"2560267",171430,1,2015,0
"2566168",140010,8605,2015,38
"2566206",140010,1,2015,0
"2600390",171670,4,2015,0
"2600420",171420,6,2015,0
"2614189",150370,2,2015,0
"2614472",150553,313,2015,1
"2614634",150553,621,2015,1
"2615711",150370,724,2015,2
"2615738",150034,106,2015,1
"2615746",150553,3109,2015,11
"2615754",150553,424,2015,0
"2615762",150553,45,2015,0
"2615770",150420,564,2015,2
"2615797",150420,1,2015,0
"2615800",150420,89,2015,0
"2615819",150420,92,2015,0
"2615835",150080,3331,2015,15
"2615843",150280,508,2015,6
"2615991",150555,148,2015,1
"2616181",150835,151,2015,0
"2616211",150548,434,2015,3
"2616289",150345,1,2015,0
"2616483",150345,373,2015,0
"2616491",150230,704,2015,0
"2616513",150812,101,2015,0
"2619717",150442,2439,2015,8
"2619792",150710,1,2015,0
"2619938",150530,1229,2015,12
"2619946",150797,250,2015,1
"2619997",150805,3,2015,0
"2620006",150805,134,2015,1
"2620057",150360,4,2015,0
"2620103",150650,218,2015,0
"2621584",150440,24,2015,0
"2621592",150840,669,2015,2
"2621606",150840,96,2015,0
"2621614",150810,771,2015,14
"2621622",150810,67,2015,0
"2621630",150810,34,2015,0
"2621649",150810,1749,2015,11
"2622319",150275,330,2015,2
"2622459",150800,1233,2015,1
"2622467",150220,1,2015,0
"2622475",150445,367,2015,1
"2622491",150563,14,2015,0
"2647095",172210,245,2015,1
"2651343",170210,51,2015,1
"2652404",150480,1,2015,0
"2652692",150480,4,2015,0
"2652706",150480,5,2015,0
"2652714",150480,9,2015,0
"2652722",150480,60,2015,1
"2658801",171575,4,2015,0
"2658860",171790,4,2015,0
"2658887",171780,1,2015,0
"2667711",170710,1,2015,0
"2667746",170610,2,2015,0
"2667754",171700,2,2015,0
"2672111",150840,181,2015,0
"2673886",150553,401,2015,0
"2674785",150660,92,2015,0
"2675951",150190,174,2015,0
"2676001",150125,1,2015,0
"2676044",150060,502,2015,1
"2676087",150655,5,2015,0
"2676109",150715,45,2015,0
"2676125",150747,90,2015,2
"2676192",150760,585,2015,2
"2676435",150620,23,2015,0
"2676923",150580,1092,2015,5
"2676966",150610,45,2015,0
"2677008",150611,1,2015,0
"2677024",150611,4,2015,0
"2677040",150618,190,2015,2
"2677180",150503,1,2015,0
"2677210",150520,1,2015,0
"2677229",150560,1,2015,0
"2677369",150405,1,2015,0
"2677407",150405,525,2015,2
"2677431",150460,509,2015,0
"2677504",150195,13,2015,0
"2677563",150215,878,2015,3
"2677571",150293,404,2015,2
"2677598",150293,279,2015,0
"2678322",150170,199,2015,0
"2678403",150170,2175,2015,1
"2678500",150178,334,2015,2
"2678578",150090,87,2015,0
"2678624",150157,169,2015,0
"2678756",150170,1470,2015,0
"2679191",110029,3,2015,0
"2679477",110001,91,2015,1
"2680327",171190,1,2015,0
"2680378",170550,5,2015,0
"2680394",171610,54,2015,0
"2694530",150730,617,2015,2
"2695251",150140,1400,2015,9
"2697289",150470,655,2015,2
"2708892",130150,353,2015,9
"2708906",130200,106,2015,0
"2708914",130220,148,2015,1
"2708922",130320,164,2015,2
"2708930",130356,112,2015,1
"2711184",150590,603,2015,0
"2717379",130010,231,2015,0
"2717387",130380,11,2015,0
"2717395",130430,308,2015,1
"2743582",110148,2,2015,0
"2743590",110020,1161,2015,6
"2743612",110170,2,2015,0
"2744392",110150,47,2015,4
"2744414",110175,1,2015,0
"2752700",150140,9400,2015,83
"2755149",171610,1160,2015,3
"2755157",172100,5616,2015,86
"2755165",170210,6021,2015,75
"2755173",172090,159,2015,1
"2755246",172100,21,2015,0
"2755289",172100,1,2015,0
"2757214",150330,422,2015,0
"2765632",170190,22,2015,0
"2765640",170930,697,2015,6
"2765659",171320,454,2015,5
"2765667",170550,429,2015,1
"2765675",170370,3,2015,0
"2767007",150330,2,2015,0
"2772329",150400,180,2015,0
"2784637",110004,334,2015,0
"2786095",170700,447,2015,3
"2786109",170950,1960,2015,8
"2786117",172100,1,2015,0
"2786125",171820,1,2015,0
"2792451",170240,243,2015,2
"2792478",172100,679,2015,5
"2793903",150430,142,2015,1
"2798484",110030,1951,2015,9
"2803232",110008,1,2015,0
"2804638",150320,134,2015,1
"2806576",110020,1,2015,0
"2806681",110037,3,2015,0
"2806711",110092,2,2015,0
"2806754",110146,1,2015,0
"2806908",110020,1,2015,0
"2806932",110011,1,2015,0
"2807076",110045,347,2015,10
"2807084",110060,2,2015,0
"2808501",110034,8,2015,0
"2808528",110003,6,2015,0
"2808544",110006,8,2015,0
"2808552",110007,1,2015,0
"2808560",110008,51,2015,1
"2808579",110094,12,2015,0
"2808587",110009,141,2015,0
"2808595",110100,3,2015,0
"2808609",110011,429,2015,2
"2808617",110013,297,2015,0
"2808625",110130,3,2015,0
"2808633",110014,199,2015,1
"2808668",110032,242,2015,3
"2808676",110040,2,2015,0
"2808684",110020,1,2015,0
"3001083",150775,42,2015,0
"3003469",150295,348,2015,2
"3004104",130260,4125,2015,8
"3009955",150370,1,2015,0
"3049434",110009,143,2015,0
"3049450",110009,227,2015,0
"3142701",170950,51,2015,0
"3151794",130260,8488,2015,50
"3152928",110012,491,2015,3
"3156516",110130,142,2015,0
"3157725",150130,69,2015,0
"3180867",130410,3,2015,0
"3185591",150613,248,2015,0
"3210243",130340,1008,2015,10
"3220966",130370,617,2015,10
"3231046",160030,1,2015,0
"3331342",170950,25,2015,0
"3332217",170950,258,2015,1
"3385205",170070,3,2015,0
"3503259",110012,24,2015,0
"3521532",110020,1,2015,0
"3523462",130190,5,2015,0
"3537234",150553,225,2015,0
"3542017",150710,15,2015,0
"3581659",130420,29,2015,0
"3607372",150810,246,2015,0
"3651665",110004,49,2015,0
"3654796",150565,247,2015,3
"3656969",150140,518,2015,3
"3668770",171820,1632,2015,7
"3738698",150145,81,2015,0
"3768104",170380,1,2015,0
"3792595",110011,281,2015,1
"3816702",130310,1,2015,0
"3818705",130360,1,2015,0
"3937127",130260,81,2015,0
"3939073",172049,1,2015,0
"3959082",120020,2,2015,0
"3970442",110020,4103,2015,7
"3987884",150080,3,2015,0
"4001303",110020,3686,2015,93
"4001958",110033,10,2015,0
"4002768",110110,10,2015,0
"4003039",110140,115,2015,0
"4004701",130380,1,2015,0
"4004779",130380,3,2015,0
"4004787",130380,535,2015,2
"4004876",140005,14,2015,0
"4005732",150120,444,2015,0
"4005759",150140,292,2015,1
"4006429",150830,453,2015,0
"5004764",171750,2,2015,0
"5052424",170950,67,2015,0
"5084415",110020,1,2015,0
"5101344",140010,281,2015,2
"5144175",172100,438,2015,3
"5183642",170040,1,2015,0
"5193273",170560,2,2015,0
"5332419",150140,3,2015,0
"5332427",150140,3766,2015,3
"5336171",120020,4,2015,0
"5353947",120032,78,2015,0
"5359198",130080,4,2015,0
"5359201",130080,1,2015,0
"5373859",171700,1,2015,0
"5411734",120020,1,2015,0
"5448158",150140,378,2015,0
"5498465",150613,474,2015,10
"5572924",150095,318,2015,0
"5585422",150680,34,2015,0
"5586488",130260,267,2015,0
"5597501",150060,51,2015,1
"5599504",150420,72,2015,8
"5618347",110020,174,2015,0
"5654335",150140,1210,2015,1
"5701929",120001,25,2015,0
"5703425",150420,4812,2015,20
"5858208",120043,49,2015,2
"5874645",150215,352,2015,1
"5886201",150503,219,2015,4
"5915104",110045,683,2015,3
"5919541",150345,4,2015,0
"5925584",150307,1,2015,0
"5925606",150307,1,2015,0
"5968496",150495,266,2015,1
"6044395",150360,2,2015,0
"6106005",150670,549,2015,6
"6179703",110012,29,2015,0
"6185177",140010,340,2015,0
"6205224",110020,767,2015,9
"6254160",150730,104,2015,0
"6284760",150280,4,2015,0
"6289754",150130,1,2015,0
"6311040",150506,854,2015,0
"6311059",150506,70,2015,0
"6312314",150530,101,2015,0
"6318320",150553,1,2015,0
"6355447",150497,28,2015,0
"6365302",150680,12,2015,0
"6390463",172100,155,2015,1
"6425542",150803,11,2015,0
"6440630",150680,310,2015,1
"6441629",130210,1,2015,0
"6446132",150730,65,2015,0
"6495427",150800,62,2015,0
"6497314",120040,12,2015,0
"6500552",150220,411,2015,0
"6510523",130420,35,2015,0
"6559476",150450,222,2015,2
"6569234",150480,1089,2015,5
"6578373",150520,531,2015,2
"6585973",150530,8,2015,1
"6610501",150100,2,2015,0
"6627595",130260,7191,2015,53
"6663834",110002,22,2015,0
"6710158",150180,317,2015,3
"6747078",150400,4,2015,0
"6751512",150280,1,2015,0
"6762964",150050,8,2015,0
"6779069",150795,1580,2015,2
"6791611",130270,1,2015,0
"6827373",150815,40,2015,0
"6947077",150220,5,2015,0
"7000480",140017,1,2015,0
"7018037",130020,1,2015,0
"7021003",110004,1,2015,0
"7022468",140070,1,2015,0
"7050917",150390,7,2015,0
"7065922",150815,1,2015,0
"7080743",171665,1,2015,0
"7112831",150080,1,2015,0
"7132026",130353,2,2015,0
"7218656",110149,454,2015,2
"7235801",150815,3,2015,0
"7248008",140047,2,2015,0
"7260784",150140,2,2015,0
"7283458",150080,2526,2015,5
"7295820",130370,1,2015,0
"7360347",150220,1963,2015,0
"7373120",172100,346,2015,0
"7425899",150497,1,2015,0
"7428626",110045,91,2015,0
"7453124",150140,69,2015,0
"7459750",130406,1292,2015,2
"7459831",130406,3,2015,0
"7470371",140047,553,2015,0
"7496346",150808,1,2015,0
"7519915",150815,1,2015,0
"7544413",150172,19,2015,2
"7580878",150309,27,2015,1
"7648693",110004,49,2015,0
"7773250",150110,5,2015,0
"8001448",150680,731,2015,3
"9999999",120030,1,2015,0
"9999999",130063,1,2015,0
"9999999",130370,1,2015,0
"9999999",150510,1,2015,0
"9999999",150808,3,2015,0
"0000198",150140,1,2016,0
"0007641",150240,1416,2016,5
"0007684",150240,3662,2016,15
"2000024",120042,28,2016,0
"2000083",120033,95,2016,0
"2000121",120060,1019,2016,3
"2000296",120020,2593,2016,8
"2000393",120070,119,2016,0
"2000636",120030,596,2016,5
"2000725",120045,42,2016,1
"2000733",120040,5606,2016,141
"2000822",120038,9,2016,0
"2000865",120050,601,2016,0
"2000970",120034,98,2016,0
"2000989",120038,3,2016,0
"2000997",120038,38,2016,0
"2001020",120005,46,2016,0
"2001500",120010,758,2016,7
"2001594",120035,117,2016,0
"2001748",120039,86,2016,0
"2002078",120040,3648,2016,37
"2002132",120035,1,2016,0
"2011859",130395,146,2016,1
"2011875",130230,446,2016,0
"2011891",130255,145,2016,1
"2011905",130310,616,2016,0
"2012022",130050,405,2016,4
"2012383",130080,474,2016,3
"2012480",130260,3723,2016,28
"2012499",130070,517,2016,3
"2012553",130410,328,2016,1
"2012618",130240,630,2016,0
"2012804",130423,308,2016,1
"2012812",130423,4,2016,0
"2012839",130185,104,2016,0
"2013029",130260,1878,2016,4
"2013045",130030,706,2016,2
"2013258",130250,1389,2016,2
"2013282",130014,231,2016,0
"2013320",130353,251,2016,0
"2013495",130210,70,2016,1
"2013509",130260,20,2016,0
"2013568",130195,199,2016,0
"2013614",130180,274,2016,0
"2014688",130270,698,2016,1
"2015242",130040,279,2016,1
"2016125",130406,6,2016,0
"2016141",130420,1857,2016,12
"2016249",130400,143,2016,1
"2016354",130068,259,2016,0
"2016397",130140,672,2016,2
"2016419",130090,214,2016,0
"2016443",130426,230,2016,0
"2016478",130360,142,2016,2
"2016532",130300,2,2016,0
"2016540",130300,231,2016,0
"2016567",130440,113,2016,0
"2016605",130063,321,2016,1
"2016648",130006,151,2016,2
"2016656",130083,104,2016,2
"2016672",130020,148,2016,0
"2016893",130340,1173,2016,4
"2016923",130190,1993,2016,3
"2016974",130060,706,2016,1
"2017016",130170,939,2016,5
"2017199",130260,1601,2016,2
"2017245",130260,63,2016,0
"2017318",130260,3259,2016,7
"2017342",130190,8,2016,0
"2017369",130190,8,2016,0
"2017539",130080,1,2016,0
"2017555",130100,535,2016,0
"2017571",130100,2,2016,0
"2017652",130110,99,2016,0
"2017660",130280,221,2016,1
"2017679",130008,158,2016,0
"2017717",130160,530,2016,1
"2017768",130002,190,2016,1
"2017792",130260,1994,2016,7
"2017911",130440,19,2016,0
"2017997",130165,27,2016,0
"2018012",130260,2161,2016,13
"2018055",130260,412,2016,6
"2018098",130260,218,2016,1
"2018128",130390,428,2016,4
"2018136",130120,1579,2016,2
"2018144",130290,973,2016,6
"2018365",130260,876,2016,6
"2018381",130350,317,2016,1
"2019523",130130,373,2016,0
"2019558",130260,5476,2016,39
"2019566",130260,1284,2016,3
"2019604",130330,335,2016,2
"2019663",160023,43,2016,0
"2019671",160070,43,2016,1
"2019701",160010,92,2016,0
"2019728",160020,94,2016,0
"2019736",160053,151,2016,3
"2019825",160030,1,2016,0
"2019914",160030,9,2016,0
"2020068",160030,7814,2016,45
"2020076",160027,1100,2016,5
"2020149",160080,22,2016,0
"2020165",160040,15,2016,0
"2020726",160055,1,2016,0
"2020890",160030,3481,2016,1
"2021021",160021,2,2016,0
"2021064",160060,2658,2016,19
"2021099",160050,1,2016,0
"2021218",160015,59,2016,0
"2021293",160025,1,2016,0
"2021382",160005,4,2016,0
"2021463",160050,427,2016,8
"2021765",160060,62,2016,0
"2021811",160030,128,2016,0
"2022044",160030,1,2016,0
"2311763",150130,1696,2016,6
"2311801",150796,3,2016,0
"2311992",150290,122,2016,0
"2312026",150746,1,2016,0
"2312050",150380,755,2016,1
"2312069",150380,51,2016,0
"2312077",150618,21,2016,0
"2312093",150618,55,2016,0
"2312115",150380,30,2016,0
"2312123",150506,494,2016,0
"2312131",150618,478,2016,3
"2312158",150277,195,2016,2
"2312166",150175,61,2016,0
"2312174",150309,305,2016,0
"2312182",150549,37,2016,0
"2312298",150715,120,2016,0
"2312387",150750,92,2016,0
"2312646",150506,3,2016,0
"2312867",150580,1,2016,0
"2312891",150580,2,2016,0
"2313014",150110,42,2016,2
"2313049",150070,593,2016,0
"2313057",150310,469,2016,4
"2313367",150210,569,2016,4
"2313669",150540,206,2016,0
"2313707",150800,1,2016,0
"2313839",150830,1,2016,0
"2314002",150820,458,2016,1
"2314037",150130,1,2016,0
"2314312",150260,2,2016,0
"2314436",150700,237,2016,1
"2314460",150700,1,2016,0
"2314819",150620,834,2016,1
"2315459",150690,4,2016,0
"2315467",150690,1,2016,0
"2316005",150490,512,2016,0
"2316013",150570,92,2016,0
"2316021",150770,546,2016,1
"2316048",150030,261,2016,0
"2316064",150630,403,2016,1
"2316080",150250,51,2016,0
"2316161",150640,39,2016,0
"2316234",150200,249,2016,0
"2316471",150442,2,2016,0
"2316552",150790,317,2016,0
"2316668",150613,77,2016,0
"2316757",150390,985,2016,7
"2316773",150390,6,2016,0
"2316803",150390,4,2016,0
"2316846",150635,4,2016,0
"2317028",150812,289,2016,0
"2317230",150307,4,2016,0
"2317389",150330,3,2016,0
"2317397",150330,542,2016,1
"2317419",150330,2,2016,0
"2317532",150410,1,2016,0
"2317931",150340,4,2016,0
"2317958",150720,80,2016,0
"2317990",150616,223,2016,0
"2318059",150276,59,2016,2
"2318083",150808,1,2016,0
"2318172",150808,173,2016,0
"2318180",150808,459,2016,1
"2318482",150010,1629,2016,5
"2318628",150550,1723,2016,6
"2318644",150550,161,2016,0
"2318652",150550,62,2016,0
"2318660",150010,25,2016,0
"2318687",150010,190,2016,0
"2318865",150543,612,2016,2
"2318911",150840,1,2016,0
"2319667",140002,1,2016,0
"2320045",140015,26,2016,0
"2320185",140070,53,2016,0
"2320401",140040,1,2016,0
"2320541",140040,99,2016,1
"2320665",140010,5,2016,0
"2320762",140028,3,2016,0
"2320800",140060,6,2016,0
"2320886",140030,19,2016,0
"2322935",150543,17,2016,0
"2328542",150080,7,2016,0
"2328798",150080,8,2016,0
"2328968",150270,171,2016,3
"2328992",150270,641,2016,5
"2329387",150013,101,2016,0
"2329484",150020,427,2016,1
"2329565",150670,1,2016,0
"2329743",150470,1,2016,0
"2329891",150680,2396,2016,8
"2329905",150680,3116,2016,14
"2330083",150680,3,2016,0
"2330229",150680,1,2016,0
"2330350",150060,455,2016,0
"2330652",150060,46,2016,0
"2330725",150060,16,2016,0
"2330830",150060,2515,2016,2
"2330938",150085,520,2016,0
"2330946",150780,113,2016,0
"2330962",150230,542,2016,0
"2330970",150350,52,2016,1
"2330997",150360,210,2016,0
"2331004",150360,57,2016,0
"2331012",150360,308,2016,0
"2331020",150360,45,2016,0
"2331047",150360,1,2016,0
"2331098",150360,1245,2016,8
"2331101",150360,224,2016,0
"2331292",150619,306,2016,1
"2331411",150600,1,2016,0
"2331500",150300,116,2016,0
"2331578",150503,429,2016,4
"2331691",150375,308,2016,3
"2331748",150050,555,2016,1
"2331756",150600,422,2016,3
"2331845",150285,20,2016,0
"2331861",150040,1015,2016,1
"2331969",150530,2,2016,0
"2332140",150145,1,2016,0
"2332299",150510,908,2016,7
"2332469",150100,71,2016,2
"2332620",150140,2111,2016,3
"2332671",150140,3958,2016,9
